context_id	word	gold_sense_id	predict_sense_id	positions	context
pursue.v.27	pursue	pursue.v.2		86-92	The foregoing , aided by several clues I 'll withhold to keep you on your toes , will pursue you with a tenacity worthy of Inspector Javert , but before they close in , gird yourselves , I repeat , for a vengeance infinitely more pitiless .
pursue.v.28	pursue	pursue.v.2		36-42	[Anderson_Cooper] And he started to pursue them /.
pursue.v.29	pursue	pursue.v.1		39-45	[Frederica_Whitfield] He also vowed to pursue a peaceful nuclear program and said his government will not be extremist /.
pursue.v.30	pursue	pursue.v.1		112-119	[Speaker#2] If pictures are taken without permission , [Speaker#2] %pw that is to say , it will at all times be pursued by legal action , a big hassle .
pursue.v.31	pursue	pursue.v.1		98-104	[Marlon_Defillo] Uh   we decided --   the police department decided   that   that we 're going to pursue charges   on   on the behalf of   /.
pursue.v.32	pursue	pursue.v.1		43-50	[Mitch_McConnell] The policies that we 've pursued are protecting us here at home /.
pursue.v.33	pursue	pursue.v.1		29-37	[Nicholas_Burns] Well we are pursuing a very aggressive resolution up in New York at the Security Council /.
pursue.v.34	pursue	pursue.v.1		46-52	[Nicholas_Burns] So obviously we 're going to pursue a very tough very decisive policy over the coming weeks designed to focus the North Koreans on their obligations [Nicholas_Burns] To pressure them to come back to the talks [Nicholas_Burns] But also certainly to provide for our own defense and the defense of our treaty allies in Asia /.
pursue.v.35	pursue	pursue.v.1		98-106	[Ashton_Carter] One camp which believes that we have to give diplomacy a try and is earnest about pursuing diplomacy with North Korea /.
pursue.v.36	pursue	pursue.v.2		155-161	Mrs. Hills lauded South Korea for creating an intellectual-property task force and special enforcement teams of police officers and prosecutors trained to pursue movie and book pirates .
pursue.v.37	pursue	pursue.v.1		216-222	From his new , million-dollar-a-year perch on Wall Street as a managing director of Wertheim Schroder & Co. , Mr. Coelho reports that many of his former colleagues have contacted him to find out how they , too , can pursue investment banking careers .
pursue.v.38	pursue	pursue.v.1		4-11	CBS pursues top sports `` to belie the fact that they are n't supporting affiliates , viewers and advertisers , '' charges Thomas H. Wyman , who was ousted as chairman of CBS Inc. after Laurence A. Tisch bought a 24.9 % stake in the company and took over three years ago .
pursue.v.39	pursue	pursue.v.1		13-19	Some plan to pursue foreign development ventures , mostly in Europe .
pursue.v.40	pursue	pursue.v.1		140-146	Mr. Goldston , who had been president of Faberge Inc.'s Faberge U.S.A. division before joining Reebok in September 1988 , left in August to pursue other interests .
pursue.v.41	pursue	pursue.v.1		115-121	Several medical concerns , including Pfizer Inc. , Hewlett-Packard Co. , Colgate and Abbott Laboratories intend to pursue a similar consortium approach .
pursue.v.42	pursue	pursue.v.1		104-110	But the scandal itself is so convoluted that ruling-party members are divided between those who want to pursue the matter in hope of undermining the opposition and those who favor leaving well enough alone .
pursue.v.43	pursue	pursue.v.1		60-66	And at first , neither the opposition nor the LDP wanted to pursue the issue .
pursue.v.44	pursue	pursue.v.1		33-40	So , following both the style he pursued as President Ford's national security adviser and the recommendations of the Tower Commission , Gen. Scowcroft has pruned the NSC staff and tried to ensure that it sticks to its assigned tasks -- namely , gathering the views of the State Department , Pentagon and intelligence community ; serving as an honest broker in distilling that information for the president and then making sure presidential decisions are carried out .
pursue.v.45	pursue	pursue.v.1		62-68	Derek Alun-Jones , Ferranti's chairman , has said he hoped to pursue legal action against those responsible .
pursue.v.46	pursue	pursue.v.1		53-59	He succeeds Paul P. Aniskovich Jr. , who resigned to pursue other business interests , the company said .
pursue.v.47	pursue	pursue.v.1		150-158	-LRB- Donald Trinen , an attorney for the penny-brokerage firm , denies the fraud allegations and says the Lyneses were fully apprised that they were pursuing a high-risk investment . -RRB-
pursue.v.48	pursue	pursue.v.1		36-43	While the Warren County congressman pursued an anti-government , anti-tax agenda in Washington , Gov. Kean was approving increased income and sales taxes at home and overseeing a near doubling in the size of New Jersey's budget in his eight years in office .
pursue.v.49	pursue	pursue.v.1		147-155	The resolution also comes at a time when Turkey has been seeking help from the United States in resolving its Bulgarian emigration controversy and pursuing democratic reforms that may lead to membership in the European Community .
pursue.v.50	pursue	pursue.v.1		81-87	And as Aeroflot struggles to boost its service standards , upgrade its fleet and pursue commercial opportunities , the Irish aviation industry seems poised to benefit .
pursue.v.51	pursue	pursue.v.1		65-73	And some said it reflected the growing debate in Washington over pursuing free trade with Japan versus some kind of managed trade .
pursue.v.52	pursue	pursue.v.1		170-176	Already , CNN is facing stronger competition from Financial News Network Inc. and General Electric Co.'s Consumer News and Business Channel , both of which are likely to pursue more general news in the future .
pursue.v.53	pursue	pursue.v.1		103-109	Valley Federal said Friday that it is considering whether to seek another buyer for the branches or to pursue the transaction with Imperial Corp. , which said it is attempting to meet Community Reinvestment Act requirements .
pursue.v.54	pursue	pursue.v.1		19-27	Right now they 're pursuing evidence .
pursue.v.55	pursue	pursue.v.1		66-73	But I think the kind of congressional investigation that has been pursued is a far greater danger to American notions of liberty and freedom than any incompetency -LRB- and , yes , maybe criminality -RRB- within HUD could possibly generate .
pursue.v.56	pursue	pursue.v.1		56-62	Mr. Savoca succeeds William H. Borten , who resigned to pursue personal interests .
pursue.v.57	pursue	pursue.v.1		103-109	To the extent we lack manpower to staff menial jobs in hospitals , for example , we should raise pay , pursue labor-saving technology , or allow more legal immigration , rather than overpay high school graduates as short-term workers and cause resentment among permanent workers paid lesser amounts to do the same jobs .
pursue.v.58	pursue	pursue.v.1		19-26	But Justin has n't pursued those charges -LRB- which were without merit , according to Mr. Eslinger , the Sony attorney -RRB- .
pursue.v.59	pursue	pursue.v.1		37-43	The company said it will continue to pursue a lifting of the suspension .
pursue.v.60	pursue	pursue.v.1		42-48	He notes that industries in Taiwan always pursue short-term profits , so there is never much interest in technologies which are too forward - looking and can not immediately produce saleable products .
pursue.v.61	pursue	pursue.v.1		3-9	To pursue this goal he quit his job , moved to the suburbs of Kuishan in Taoyuan County , and began to spend 18 hours a day studying the problem .
pursue.v.62	pursue	pursue.v.1		70-78	Male beauty is tending toward youth and gender neutrality , and those pursuing beauty are mainly young .
pursue.v.63	pursue	pursue.v.1		118-124	If the Chinese Communists conclude that Taiwan's leadership has dropped its insistence on formal independence only to pursue a policy that includes de facto independence as its aim , Chou argued that this will introduce a note of uncertainty into the relationship .
pursue.v.64	pursue	pursue.v.1		155-163	"In Taiwan , in recent years the Ministry of Economic Affairs , the National Science Council and the National Health Research Institutes have been strongly pursuing "" biochip "" research programs ."
